cvrp_id,purch_lease,veh_model,tot_rebate,purch_price,air_dstrct,cnty,zipcode,census_trct,prev_tech_type,reason,residence_type,solar_panels,num_cars_HH,num_lic_drvr_HH,gender,HH_education,HH_income,tax_filing_status,HH_size,amer_indian_alskn_native,blck_afr_amer,east_asian,latino,middl_eastern,hawii_pac_islnd,south_asian,white,nan_ethnic,other_ethnic,cvrp_17,tech_type,age
A-269830,Purchase,Chevrolet Volt,3500,31000.0,Monterey Bay Unified,Monterey,93955,6053013500.0,5.0,2.0,-99,3.0,2.0,3.0,1.0,4,1.0,1.0,4.0,,,,,,,,1.0,,,1,PHEV,3.0
A-258025,Lease,FIAT 500e,4500,30311.61,South Coast,Los Angeles,90006,6037213201.0,2.0,2.0,3,5.0,2.0,2.0,2.0,5,4.0,2.0,2.0,,,,,,,,1.0,,,1,BEV,2.0
A-252940,Lease,Chevrolet Bolt EV,4500,39820.0,South Coast,Los Angeles,91103,6037461901.0,6.0,3.0,1,5.0,1.0,1.0,1.0,6,2.0,1.0,2.0,,,,1.0,,,,,,,1,BEV,6.0
A-230565,Purchase,Chevrolet Bolt EV,4500,42770.81,Santa Barbara,Santa Barbara,93455,6083002006.0,,2.0,1,1.0,2.0,2.0,1.0,5,1.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,6.0
A-259166,Purchase,Ford C-MAX Energi,3500,29290.0,Bay Area,Sonoma,95403,6097152701.0,2.0,3.0,-77,5.0,3.0,2.0,2.0,5,1.0,2.0,2.0,,,,,,,,1.0,,,1,PHEV,5.0
A-213775,Lease,Hyundai Sonata Plug-in Hybrid,3000,37254.0,South Coast,Los Angeles,91367,6037137103.0,,3.0,3,5.0,1.0,3.0,1.0,-77,1.0,2.0,3.0,,,,,,,,,1.0,,0,PHEV,5.0
A-273735,Purchase,Honda Clarity Plug-In Hybrid,3500,37490.0,Shasta,Shasta,96003,6089010702.0,6.0,9.0,1,2.0,2.0,2.0,1.0,5,3.0,2.0,3.0,,,,,,,,1.0,,,1,PHEV,7.0
A-246143,Lease,FIAT 500e,4500,32146.25,San Joaquin Valley Unified,Fresno,93722,6019004210.0,2.0,2.0,1,-99.0,1.0,2.0,1.0,5,2.0,1.0,2.0,,,,,,,,1.0,,,0,BEV,2.0
A-230650,Lease,Nissan LEAF S,4500,29750.0,South Coast,Los Angeles,91108,6037464200.0,5.0,1.0,1,5.0,2.0,2.0,2.0,6,2.0,2.0,4.0,,,1.0,,,,,,,,0,BEV,4.0
A-218129,Lease,Nissan LEAF SV,4500,26325.0,Bay Area,Alameda,94546,6001430600.0,2.0,4.0,1,4.0,4.0,2.0,1.0,4,2.0,2.0,4.0,,,1.0,,,,,,,,0,BEV,4.0
A-233890,Lease,Ford Focus Electric,4500,27180.07,South Coast,Los Angeles,90250,6037602404.0,2.0,2.0,2,5.0,2.0,3.0,1.0,5,2.0,2.0,7.0,,,,,1.0,,,,,,0,BEV,5.0
A-233904,Lease,FIAT 500e,4500,31101.56,South Coast,Los Angeles,91403,6037141303.0,,2.0,3,5.0,3.0,1.0,1.0,3,1.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,6.0
A-264025,Lease,FIAT 500e,4500,31499.0,Monterey Bay Unified,Santa Cruz,95003,6087122201.0,8.0,2.0,1,1.0,3.0,2.0,1.0,6,2.0,2.0,2.0,,,,,,,,1.0,,,1,BEV,5.0
A-206086,Lease,Chevrolet Spark EV,4000,26161.0,San Joaquin Valley Unified,Fresno,93710,6019005407.0,2.0,1.0,3,5.0,2.0,2.0,2.0,5,2.0,1.0,2.0,,,,1.0,,,,,,,0,BEV,2.0
A-206169,Lease,Chevrolet Spark EV,4000,24100.0,Bay Area,Santa Clara,94041,6085509700.0,,3.0,1,1.0,3.0,3.0,1.0,6,2.0,2.0,5.0,,,,,,,,1.0,,,0,BEV,4.0
A-234014,Lease,Kia Soul EV,4500,33014.0,South Coast,Los Angeles,90042,6037183520.0,2.0,3.0,1,4.0,2.0,2.0,2.0,6,2.0,1.0,2.0,,,,,,,,1.0,,,0,BEV,5.0
A-272565,Purchase,Chevrolet Bolt EV,4500,39000.0,South Coast,Los Angeles,91766,6037402804.0,,2.0,-77,5.0,2.0,1.0,1.0,3,1.0,4.0,4.0,,,,,,,,,1.0,,1,BEV,3.0
A-234084,Lease,Volkswagen e-Golf,4500,24356.95,Monterey Bay Unified,Santa Cruz,95062,6087100800.0,,2.0,1,5.0,2.0,3.0,1.0,5,2.0,2.0,3.0,,,,,,,,1.0,,,0,BEV,6.0
A-206222,Lease,Nissan LEAF S,4000,29995.0,San Diego,San Diego,92112,6073005300.0,,2.0,2,5.0,1.0,2.0,2.0,4,1.0,4.0,3.0,,,,,,,,1.0,,,0,BEV,3.0
A-234237,Purchase,Toyota Prius Prime,3500,28584.0,South Coast,Riverside,92571,6065042617.0,6.0,1.0,1,4.0,2.0,3.0,1.0,1,3.0,2.0,7.0,,,,1.0,,,,,,,0,PHEV,5.0
A-234283,Lease,FIAT 500e,4500,31442.53,South Coast,Orange,92703,6059089004.0,8.0,2.0,-77,5.0,2.0,4.0,-77.0,-77,2.0,-77.0,4.0,,,,,,,,,1.0,,0,BEV,-77.0
A-233843,Lease,Volkswagen e-Golf,4500,24491.55,Bay Area,Alameda,94539,6001443321.0,,1.0,3,5.0,2.0,2.0,1.0,6,3.0,2.0,5.0,,,,,,,,1.0,,,0,BEV,4.0
A-233832,Lease,FIAT 500e,4500,31490.62,South Coast,Riverside,92503,6065041403.0,,1.0,1,5.0,,,1.0,6,2.0,1.0,,,,,,,,,,1.0,,0,BEV,5.0
A-233939,Purchase,Toyota Prius Prime,3500,29588.0,South Coast,Los Angeles,91770,6037482401.0,8.0,,1,4.0,3.0,2.0,2.0,1,1.0,1.0,5.0,,,1.0,,,,,,,,0,PHEV,4.0
A-275403,Lease,Ford Focus Electric,4500,31329.0,San Diego,San Diego,92129,6073017034.0,2.0,1.0,1,1.0,3.0,3.0,2.0,5,1.0,1.0,3.0,,,,,,,,1.0,,,1,BEV,5.0
A-206240,Lease,Chevrolet Volt,3000,37278.85,South Coast,Los Angeles,91344,6037106643.0,6.0,2.0,1,-99.0,1.0,2.0,1.0,6,1.0,2.0,2.0,,,,,,,,,,1.0,0,PHEV,7.0
A-260569,Lease,Chevrolet Bolt EV,4500,38000.0,San Joaquin Valley Unified,San Joaquin,95377,6077005207.0,2.0,3.0,1,4.0,3.0,3.0,-77.0,-77,2.0,2.0,3.0,,,1.0,,,,,,,,1,BEV,4.0
A-206289,Purchase,Tesla Model X,4000,94650.0,Bay Area,Contra Costa,94509,6013307204.0,2.0,2.0,1,3.0,2.0,1.0,1.0,5,2.0,4.0,6.0,,1.0,,1.0,,,,,,,0,BEV,3.0
A-234209,Lease,Ford C-MAX Energi,3500,28825.0,South Coast,Los Angeles,91350,6037920314.0,5.0,1.0,1,-99.0,1.0,3.0,2.0,3,2.0,2.0,4.0,,,,,,,,,1.0,,0,PHEV,5.0
A-234215,Lease,FIAT 500e,4500,31675.0,South Coast,Riverside,92223,6065043823.0,2.0,5.0,1,5.0,2.0,2.0,1.0,3,2.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,7.0
A-233805,Purchase,Toyota Prius Prime,3500,34744.0,San Diego,San Diego,92106,6073007100.0,,1.0,-77,5.0,4.0,1.0,-77.0,4,1.0,-77.0,1.0,,,,,,,,,1.0,,0,PHEV,5.0
A-233827,Purchase,Chevrolet Volt,3500,30980.0,South Coast,Orange,92708,6059099251.0,2.0,3.0,3,5.0,2.0,2.0,2.0,5,2.0,4.0,2.0,,,,,,,,1.0,,,0,PHEV,2.0
A-233853,Lease,Nissan LEAF SL,4500,29652.11,Bay Area,Alameda,94606,6001405800.0,,5.0,3,5.0,1.0,2.0,2.0,5,2.0,2.0,4.0,,,1.0,,,,,,,,0,BEV,2.0
A-260506,Lease,Chevrolet Bolt EV,4500,34041.47,San Diego,San Diego,92130,6073008329.0,,2.0,2,5.0,2.0,2.0,1.0,6,1.0,2.0,3.0,,,,,,,,1.0,,,1,BEV,4.0
A-260540,Lease,Volkswagen e-Golf,4500,23393.72,Bay Area,Santa Clara,95132,6085504308.0,2.0,3.0,1,4.0,4.0,3.0,2.0,5,1.0,2.0,3.0,,,1.0,,,,,,,,1,BEV,6.0
A-206175,Lease,FIAT 500e,4000,29430.22,South Coast,Los Angeles,91801,6037481500.0,2.0,2.0,1,4.0,3.0,2.0,1.0,5,4.0,2.0,3.0,,,1.0,,,,,,,,0,BEV,4.0
A-280380,Lease,Chevrolet Bolt EV,4500,35641.0,South Coast,San Bernardino,91708,6071001903.0,2.0,1.0,1,3.0,2.0,2.0,1.0,5,2.0,2.0,5.0,,,1.0,,,,,,,,1,BEV,4.0
A-239563,Lease,FIAT 500e,4500,32795.0,San Diego,San Diego,92065,6073020809.0,2.0,2.0,1,3.0,2.0,1.0,2.0,5,3.0,1.0,3.0,,,,1.0,,,,,,,0,BEV,4.0
A-274078,Lease,Honda Clarity Electric,4500,37223.27,South Coast,Los Angeles,91001,6037461000.0,2.0,3.0,1,5.0,,1.0,1.0,3,1.0,1.0,1.0,,,,,1.0,,,,,,1,BEV,4.0
A-280388,Lease,FIAT 500e,4500,31245.0,South Coast,Orange,92626,6059063905.0,2.0,3.0,3,4.0,2.0,2.0,2.0,5,2.0,1.0,2.0,,,,,,,,1.0,,,1,BEV,3.0
A-206361,Purchase,Tesla Model S 60,4000,80950.0,South Coast,Orange,92870,6059011709.0,2.0,7.0,1,4.0,2.0,2.0,1.0,5,-77.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,7.0
A-218207,Lease,Volkswagen e-Golf,4500,30128.93,Monterey Bay Unified,Santa Cruz,95003,6087122201.0,2.0,3.0,1,3.0,2.0,2.0,2.0,5,-77.0,1.0,2.0,,,,,,,,1.0,,,0,BEV,4.0
A-205077,Purchase,Chevrolet Spark EV,4000,23647.45,South Coast,San Bernardino,92399,6071008704.0,5.0,2.0,1,3.0,3.0,2.0,1.0,4,4.0,2.0,4.0,,,,,,,,1.0,,,0,BEV,3.0
A-230688,Lease,FIAT 500e,4500,31151.29,South Coast,Los Angeles,91208,6037300800.0,,6.0,-77,2.0,3.0,4.0,2.0,5,4.0,3.0,7.0,,,,,,,,1.0,,,0,BEV,6.0
A-264577,Purchase,Toyota Prius Prime,3500,29894.0,San Diego,San Diego,91914,6073013419.0,2.0,1.0,1,3.0,3.0,3.0,1.0,5,3.0,2.0,6.0,,,,1.0,,,,,,,1,PHEV,5.0
A-273115,Lease,Honda Clarity Electric,4500,37235.68,Bay Area,Alameda,94577,6001432300.0,,1.0,2,1.0,3.0,2.0,1.0,5,3.0,2.0,4.0,,,1.0,,,,,,,,1,BEV,3.0
A-197804,Lease,Chevrolet Volt,3000,30920.0,San Diego,San Diego,92083,6073019702.0,2.0,2.0,1,4.0,2.0,2.0,1.0,5,2.0,2.0,2.0,,,,,1.0,,,1.0,,,0,PHEV,4.0
A-252994,Lease,Chevrolet Bolt EV,4500,35004.93,Bay Area,Sonoma,95492,6097153806.0,8.0,3.0,1,1.0,2.0,2.0,1.0,6,3.0,2.0,2.0,,,,,,,,1.0,,,1,BEV,6.0
A-216971,Purchase,Toyota Prius Prime,3500,34866.0,South Coast,Los Angeles,91335,6037131800.0,2.0,3.0,3,5.0,2.0,2.0,1.0,4,2.0,4.0,2.0,,,,1.0,,,,,,,0,PHEV,2.0
A-230705,Purchase,Toyota Prius Prime,3500,29324.0,South Coast,Los Angeles,91748,6037408703.0,6.0,4.0,1,-99.0,4.0,4.0,1.0,6,3.0,2.0,4.0,,,,,,,,,,1.0,0,PHEV,5.0
A-205192,Lease,Chevrolet Spark EV,4000,23686.75,South Coast,Los Angeles,90405,6037702201.0,2.0,3.0,1,5.0,2.0,2.0,2.0,6,2.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,6.0
A-258824,Lease,Chevrolet Volt,3500,32150.0,Bay Area,Sonoma,95472,6097153404.0,2.0,3.0,2,-99.0,1.0,2.0,2.0,4,2.0,1.0,3.0,,,,,,,,1.0,,,1,PHEV,6.0
A-197822,Lease,Kia Soul EV,4000,31599.0,South Coast,Los Angeles,91766,6037402801.0,2.0,1.0,2,3.0,1.0,2.0,1.0,4,1.0,4.0,4.0,,,,1.0,,,,,,,0,BEV,2.0
A-279931,Lease,Toyota Mirai Fuel Cell Vehicle,7000,56350.0,South Coast,Los Angeles,91790,6037407400.0,2.0,,1,,4.0,4.0,1.0,4,2.0,2.0,4.0,,,,,,,1.0,,,,1,FCEV,6.0
A-197839,Lease,Hyundai Sonata Plug-in Hybrid,3000,33250.0,South Coast,Los Angeles,91384,6037920118.0,2.0,5.0,1,3.0,2.0,2.0,1.0,2,2.0,2.0,5.0,,,,,,,,1.0,,,0,PHEV,4.0
A-258155,Lease,Nissan LEAF SV,4500,27300.0,Bay Area,Alameda,94538,6001442900.0,,2.0,1,3.0,3.0,3.0,1.0,5,3.0,2.0,4.0,,,,,,,1.0,,,,1,BEV,5.0
A-276990,Lease,Chevrolet Volt,3500,31313.0,South Coast,Orange,92630,6059052422.0,,-99.0,1,3.0,2.0,2.0,2.0,6,3.0,3.0,4.0,,,,,1.0,,,,,,1,PHEV,3.0
A-268758,Lease,Ford Fusion Energi,3500,31700.61,Mojave Desert,San Bernardino,92344,6071010017.0,2.0,2.0,1,4.0,3.0,3.0,2.0,4,1.0,-77.0,6.0,,,,1.0,,,,,,,1,PHEV,4.0
A-277879,Purchase,Chevrolet Volt,3500,30868.0,Bay Area,Alameda,94612,6001403400.0,2.0,1.0,3,5.0,3.0,2.0,1.0,5,2.0,1.0,3.0,,,1.0,,,,,,,,1,PHEV,2.0
A-217010,Lease,Chevrolet Volt,3500,33200.0,South Coast,Los Angeles,90007,6037224020.0,1.0,4.0,2,5.0,1.0,1.0,1.0,6,1.0,1.0,1.0,,,,,,,,1.0,,,0,PHEV,5.0
A-246405,Lease,Ford C-MAX Energi,3500,26654.25,South Coast,Los Angeles,90731,6037297500.0,2.0,4.0,-99,3.0,4.0,2.0,2.0,5,1.0,1.0,5.0,,,,1.0,,,,,,,0,PHEV,2.0
A-205223,Lease,Ford Fusion Energi,3000,39800.0,South Coast,Los Angeles,90505,6037651102.0,5.0,3.0,3,5.0,2.0,2.0,2.0,5,2.0,1.0,2.0,,,,,,,1.0,,,,0,PHEV,2.0
A-279946,Purchase,Toyota Prius Prime,3500,28713.53,San Diego,San Diego,91913,6073013310.0,,4.0,1,4.0,3.0,2.0,1.0,3,2.0,2.0,2.0,,,,,,,,1.0,,,1,PHEV,7.0
A-259268,Purchase,Nissan LEAF S,4500,25488.0,Ventura,Ventura,93030,6111003100.0,,3.0,1,1.0,4.0,7.0,1.0,3,2.0,2.0,7.0,,,,,,,,,,1.0,1,BEV,6.0
A-230784,Purchase,Tesla Model X,4500,105250.0,Kern,Kern,93561,6029006006.0,2.0,9.0,1,5.0,3.0,2.0,1.0,6,6.0,2.0,4.0,,,,,,,,1.0,,,0,BEV,3.0
A-213464,Lease,Chevrolet Volt,3500,32125.0,Ventura,Ventura,93021,6111007613.0,2.0,2.0,1,4.0,3.0,3.0,1.0,5,1.0,2.0,3.0,,,,,,,,1.0,,,0,PHEV,7.0
A-216996,Lease,Chevrolet Volt,3500,31811.36,South Coast,Los Angeles,91206,6037302002.0,2.0,1.0,3,5.0,3.0,4.0,1.0,5,2.0,1.0,4.0,,,,,,,,1.0,,,0,PHEV,2.0
A-211017,Lease,FIAT 500e,4000,30310.38,South Coast,Los Angeles,91342,6037106649.0,,9.0,1,5.0,3.0,3.0,1.0,5,1.0,2.0,4.0,,,,,,,1.0,,,,0,BEV,7.0
A-273149,Lease,Honda Clarity Electric,4500,37223.27,South Coast,Los Angeles,91040,6037103200.0,,3.0,1,3.0,4.0,5.0,2.0,5,3.0,2.0,6.0,,,,,,,,1.0,,,1,BEV,4.0
A-283238,Purchase,Mitsubishi Outlander PHEV,3500,35800.0,Bay Area,Alameda,94601,6001406300.0,5.0,1.0,1,4.0,2.0,2.0,1.0,5,2.0,2.0,2.0,,,,,,,,1.0,,,1,PHEV,4.0
A-282741,Lease,Chevrolet Bolt EV,4500,35700.0,Bay Area,Contra Costa,94530,6013388000.0,8.0,3.0,1,4.0,1.0,2.0,2.0,6,-77.0,4.0,3.0,,,,,,,,1.0,,,1,BEV,5.0
A-230838,Lease,FIAT 500e,4500,31252.91,San Diego,San Diego,92027,6073020709.0,8.0,1.0,1,4.0,1.0,1.0,2.0,2,2.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,5.0
A-206485,Lease,FIAT 500e,4000,29311.94,South Coast,Orange,92673,6059032023.0,2.0,1.0,3,5.0,2.0,2.0,1.0,5,1.0,1.0,2.0,,,,,1.0,,,,,,0,BEV,4.0
A-195871,Lease,Volkswagen e-Golf,4000,28985.1,South Coast,Los Angeles,90604,6037503701.0,,2.0,1,4.0,4.0,3.0,2.0,6,2.0,1.0,3.0,,,,,,,,1.0,,,0,BEV,3.0
A-218463,Purchase,Chevrolet Volt,3500,33368.1,South Coast,Orange,92886,6059021816.0,,2.0,1,5.0,4.0,3.0,1.0,5,-77.0,-77.0,4.0,,,,1.0,,,,,,,0,PHEV,2.0
A-260657,Lease,Nissan LEAF S,4500,29525.0,Bay Area,Sonoma,95403,6097152903.0,2.0,2.0,1,4.0,2.0,,-77.0,5,-77.0,2.0,2.0,,,,,,,,,1.0,,1,BEV,6.0
A-218554,Lease,Nissan LEAF S,4500,28000.0,Bay Area,Sonoma,95404,6097151402.0,2.0,1.0,3,3.0,3.0,3.0,1.0,6,3.0,4.0,3.0,,,,,,,,1.0,,,0,BEV,5.0
A-218693,Lease,FIAT 500e,4500,31900.0,San Joaquin Valley Unified,Fresno,93611,6019005702.0,5.0,2.0,1,4.0,1.0,1.0,2.0,3,1.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,6.0
A-218715,Purchase,Chevrolet Volt,3000,39794.85,Mojave Desert,San Bernardino,92342,6071011600.0,2.0,1.0,1,4.0,2.0,2.0,1.0,4,3.0,2.0,4.0,,,,1.0,,,,,,,0,PHEV,3.0
A-218803,Lease,Ford Focus Electric,4500,28240.0,South Coast,Orange,92835,6059001705.0,,3.0,1,1.0,2.0,2.0,2.0,1,1.0,1.0,2.0,,,1.0,,,,,,,,0,BEV,6.0
A-244393,Lease,Chevrolet Volt,3500,32650.94,South Coast,Los Angeles,90230,6037275500.0,8.0,1.0,1,4.0,3.0,3.0,2.0,3,3.0,2.0,6.0,,,,1.0,,,,,,,0,PHEV,5.0
A-218245,Lease,FIAT 500e,4500,30041.81,South Coast,Orange,92620,6059052418.0,-99.0,1.0,3,5.0,2.0,,2.0,5,1.0,2.0,,,,,,1.0,,,,,,0,BEV,4.0
A-212675,Lease,Ford C-MAX Energi,3500,34286.83,South Coast,San Bernardino,92410,6071004900.0,6.0,4.0,-77,5.0,1.0,1.0,1.0,2,1.0,1.0,1.0,,,,,,,,1.0,,,0,PHEV,7.0
A-265517,Lease,Honda Clarity Electric,4500,37917.52,San Luis Obispo,San Luis Obispo,93446,6079012704.0,2.0,1.0,1,1.0,1.0,2.0,1.0,6,4.0,2.0,5.0,,,,,,,,1.0,,,1,BEV,3.0
A-260618,Lease,Chevrolet Bolt EV,4500,37520.0,San Joaquin Valley Unified,Fresno,93626,6019005515.0,2.0,1.0,-99,5.0,1.0,1.0,1.0,6,2.0,2.0,1.0,,,,,,,,1.0,,,1,BEV,8.0
A-260646,Lease,Kia Soul EV,4500,31880.0,Bay Area,Sonoma,95492,6097153806.0,2.0,2.0,2,5.0,1.0,1.0,2.0,3,1.0,1.0,1.0,,,,,,,,1.0,,,1,BEV,8.0
A-218531,Lease,Chevrolet Volt,3500,30100.0,South Coast,Los Angeles,91401,6037123602.0,,2.0,3,5.0,2.0,2.0,1.0,5,1.0,4.0,3.0,,,,,,,,1.0,,,0,PHEV,3.0
A-218634,Lease,Audi A3 e-tron,3500,46735.64,South Coast,Los Angeles,90808,6037573902.0,1.0,1.0,1,4.0,3.0,3.0,1.0,5,-77.0,2.0,3.0,,,,,,,,1.0,,,0,PHEV,5.0
A-193469,Lease,Volkswagen e-Golf,4000,27883.58,Bay Area,Santa Clara,95050,6085505700.0,,2.0,1,5.0,1.0,1.0,1.0,6,2.0,1.0,1.0,,,,,,,,,1.0,,0,BEV,3.0
A-281308,Lease,Ford Fusion Energi,3500,31475.0,San Diego,San Diego,92173,6073010015.0,2.0,2.0,1,4.0,1.0,1.0,1.0,3,1.0,1.0,3.0,,,,1.0,,,,,,,1,PHEV,3.0
A-218237,Lease,FIAT 500e,4500,30824.29,South Coast,Los Angeles,91776,6037481103.0,2.0,2.0,3,5.0,2.0,2.0,1.0,4,3.0,2.0,4.0,,,,,,,1.0,,,,0,BEV,4.0
A-199455,Purchase,Tesla Model S 70,4000,88700.0,Bay Area,San Francisco,94116,6075030302.0,,3.0,1,1.0,3.0,,2.0,3,9.0,2.0,5.0,,,1.0,,,,,,,,0,BEV,4.0
A-263542,Lease,Toyota Mirai Fuel Cell Vehicle,7000,57016.0,South Coast,Orange,92833,6059001901.0,,,1,,3.0,2.0,1.0,5,2.0,2.0,3.0,,,,,,,,1.0,,,1,FCEV,2.0
A-273028,Purchase,Toyota Prius Prime,3500,34595.0,Santa Barbara,Santa Barbara,93458,6083002402.0,2.0,3.0,1,1.0,2.0,2.0,1.0,6,2.0,2.0,2.0,,,,,,,,,1.0,,1,PHEV,6.0
A-262749,Lease,Kia Optima Plug-in Hybrid,3500,40275.0,South Coast,Los Angeles,90008,6037236202.0,2.0,9.0,3,5.0,4.0,5.0,2.0,2,2.0,1.0,5.0,,,,1.0,,,,,,,1,PHEV,5.0
A-218314,Lease,Chevrolet Volt,3500,36620.0,South Coast,Riverside,92262,6065044602.0,6.0,6.0,1,1.0,,2.0,1.0,6,6.0,1.0,2.0,,,,,,,,1.0,,,0,PHEV,6.0
A-218486,Lease,Tesla Model X,4500,120450.0,Bay Area,Contra Costa,94583,6013345115.0,8.0,3.0,1,1.0,2.0,2.0,1.0,5,5.0,2.0,3.0,,,1.0,,,,1.0,,,,0,BEV,3.0
A-272582,Lease,Volkswagen e-Golf,4500,30695.0,Northern Sonoma,Sonoma,95462,6097154304.0,,3.0,1,-99.0,2.0,1.0,2.0,5,2.0,1.0,1.0,,,,,,,,1.0,,,1,BEV,4.0
A-278854,Purchase,Tesla Model 3,4500,57500.0,South Coast,Los Angeles,91436,6037139701.0,8.0,3.0,1,1.0,2.0,2.0,1.0,5,5.0,2.0,4.0,,,,,,,,1.0,,,1,BEV,4.0
A-270191,Purchase,Ford C-MAX Energi,3500,33785.0,Bay Area,Contra Costa,94563,6013354002.0,2.0,3.0,1,-99.0,2.0,1.0,2.0,6,2.0,1.0,1.0,,,,,,,,1.0,,,1,PHEV,6.0
A-246469,Lease,Kia Soul EV,4500,32175.0,South Coast,Los Angeles,90712,6037570701.0,2.0,1.0,1,-99.0,2.0,2.0,1.0,4,3.0,2.0,4.0,,,,1.0,,,,,,,0,BEV,3.0
A-214755,Lease,Chevrolet Volt,3000,33065.15,South Coast,Riverside,92507,6065042210.0,2.0,3.0,3,5.0,1.0,1.0,2.0,6,2.0,1.0,1.0,,,,,,,,1.0,,,0,PHEV,4.0
A-258271,Purchase,Ford Focus Electric,4500,31075.0,Bay Area,Sonoma,95403,6097152400.0,2.0,3.0,3,4.0,1.0,1.0,1.0,5,1.0,1.0,1.0,,,,,,,,1.0,,,1,BEV,8.0
A-277948,Lease,Chevrolet Bolt EV,4500,34348.5,South Coast,Orange,92870,6059011712.0,2.0,2.0,1,4.0,2.0,2.0,2.0,5,-77.0,4.0,3.0,,,,,,,,,1.0,,1,BEV,3.0
A-275094,Lease,Ford Fusion Energi,3500,28570.64,Bay Area,Santa Clara,95128,6085502001.0,8.0,3.0,2,4.0,4.0,4.0,2.0,5,3.0,2.0,6.0,,,1.0,,,,,,,,1,PHEV,3.0
A-230954,Lease,Chevrolet Spark EV,4500,26641.0,Bay Area,Santa Clara,94041,6085509700.0,2.0,3.0,1,4.0,1.0,1.0,1.0,6,1.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,5.0
A-253167,Purchase,Chevrolet Volt,3500,37841.25,San Diego,San Diego,91977,6073013903.0,2.0,1.0,1,5.0,2.0,2.0,1.0,6,3.0,2.0,5.0,,,,1.0,,,,,,,1,PHEV,4.0
A-231018,Lease,FIAT 500e,4500,30811.89,South Coast,Orange,92656,6059062633.0,2.0,2.0,1,4.0,3.0,3.0,1.0,6,-77.0,2.0,3.0,,,,,1.0,,,,,,0,BEV,6.0
A-213200,Lease,Nissan LEAF SV,4500,32567.0,San Joaquin Valley Unified,Fresno,93702,6019000400.0,,2.0,1,5.0,3.0,2.0,1.0,3,2.0,-77.0,3.0,,,,1.0,,,,,,,0,BEV,2.0
A-217015,Lease,Nissan LEAF S,4500,26910.0,San Diego,San Diego,91910,6073013421.0,2.0,3.0,2,5.0,2.0,2.0,2.0,5,1.0,1.0,2.0,,,,1.0,,,,1.0,,,0,BEV,3.0
A-258248,Purchase,Ford C-MAX Energi,3500,31950.0,Lake,Lake,95422,6033000802.0,2.0,1.0,-99,4.0,1.0,2.0,1.0,5,2.0,4.0,2.0,,,,,,,,1.0,,,1,PHEV,8.0
A-258306,Lease,Chevrolet Bolt EV,4500,39361.06,Bay Area,Alameda,94539,6001443104.0,2.0,4.0,1,4.0,2.0,2.0,1.0,6,4.0,2.0,2.0,,,,,,,,1.0,,,1,BEV,6.0
A-258325,Purchase,Toyota Prius Prime,3500,27392.0,South Coast,Riverside,92592,6065043250.0,,-99.0,3,3.0,2.0,,1.0,5,2.0,1.0,,,,,,,,,,,1.0,1,PHEV,3.0
A-230918,Purchase,Toyota Prius Prime,3500,29664.0,Bay Area,Marin,94904,6041119202.0,5.0,5.0,1,1.0,2.0,2.0,1.0,6,-77.0,2.0,2.0,,,,,,,,,1.0,,0,PHEV,-77.0
A-258387,Lease,Tesla Model X,4500,116750.0,South Coast,Los Angeles,91750,6037400204.0,2.0,3.0,1,1.0,2.0,4.0,1.0,6,2.0,2.0,4.0,,,,,,,,1.0,,,1,BEV,5.0
A-231009,Lease,Ford Fusion Energi,3500,31700.61,South Coast,Los Angeles,90037,6037231720.0,2.0,2.0,3,5.0,2.0,2.0,1.0,3,3.0,1.0,4.0,,,,1.0,,,,,,,0,PHEV,2.0
A-197966,Purchase,Chevrolet Volt,3000,29993.0,South Coast,Los Angeles,90038,6037191820.0,2.0,6.0,2,5.0,1.0,2.0,1.0,5,1.0,2.0,2.0,,,,,,,,1.0,,,0,PHEV,7.0
A-238216,Purchase,Toyota Prius Prime,3500,33759.13,San Diego,San Diego,92064,6073017040.0,5.0,2.0,1,1.0,2.0,2.0,1.0,5,2.0,2.0,2.0,,,,,,,,1.0,,,0,PHEV,7.0
A-231168,Purchase,Toyota Prius Prime,3500,34215.0,South Coast,Orange,90720,6059110014.0,2.0,1.0,3,5.0,2.0,2.0,1.0,3,3.0,2.0,4.0,,,,,,,1.0,,,,0,PHEV,4.0
A-213019,Lease,Audi A3 e-tron,3000,44915.0,Bay Area,Contra Costa,94801,6013378000.0,5.0,3.0,1,-99.0,2.0,2.0,2.0,6,5.0,2.0,2.0,,,,,,,,1.0,,,0,PHEV,6.0
A-231240,Lease,FIAT 500e,4500,29940.6,South Coast,Los Angeles,91789,6037408703.0,2.0,9.0,1,3.0,3.0,2.0,2.0,5,2.0,2.0,2.0,,,1.0,,,,,,,,0,BEV,6.0
A-263607,Lease,Chevrolet Volt,3500,30095.0,San Joaquin Valley Unified,San Joaquin,95210,6077003406.0,,2.0,2,1.0,1.0,2.0,2.0,2,1.0,2.0,2.0,,,1.0,,,,,,,,1,PHEV,3.0
